customer_id,age,gender,country,device_type,session_duration,pages_visited,products_viewed,cart_additions,purchases,total_spent,last_purchase_days,membership_status,discount_used,churn
644,45,Male,Ghana,Desktop,77,10,2,2,9,2823.05,285,Basic,No,0
645,25,Female,Kenya,Tablet,79,44,10,14,8,1032.85,274,Basic,No,0
646,58,Male,South Africa,Desktop,87,11,3,7,9,3712.56,20,Premium,No,0
647,56,Female,Kenya,Desktop,44,15,11,2,4,270.87,239,Basic,Yes,0
648,18,Male,South Africa,Mobile,90,16,11,9,0,4264.19,270,Basic,Yes,1
649,20,Male,South Africa,Desktop,4,17,21,6,8,999.0,310,Basic,Yes,0
650,30,Female,Nigeria,Desktop,90,26,21,1,4,4373.25,31,Basic,No,0
651,45,Male,South Africa,Mobile,104,2,22,3,5,1769.12,314,Basic,No,0
652,42,Female,Nigeria,Mobile,9,12,13,10,3,3616.19,104,Premium,Yes,0
653,50,Male,Nigeria,Tablet,119,26,7,5,5,1602.93,170,Basic,Yes,0
654,55,Female,Nigeria,Desktop,5,23,23,10,7,4530.5,186,Premium,No,0
655,23,Female,Ghana,Mobile,56,18,17,8,2,641.92,128,Basic,Yes,0
656,61,Male,Ghana,Tablet,96,32,2,4,4,900.81,210,Premium,Yes,0
657,62,Female,South Africa,Tablet,84,49,12,12,1,2470.22,281,Premium,No,1
658,49,Male,Nigeria,Desktop,50,38,25,8,1,418.87,253,Basic,No,1
659,62,Male,Ghana,Desktop,75,47,10,14,6,987.94,19,Basic,Yes,0
660,64,Male,Nigeria,Tablet,15,3,18,4,9,4719.39,200,Basic,No,0
661,38,Female,Kenya,Mobile,32,38,22,9,9,4882.68,220,Basic,Yes,0
662,33,Female,Kenya,Tablet,28,3,27,7,9,1887.53,136,Basic,No,0
663,38,Male,Kenya,Desktop,22,30,11,12,5,4617.2,223,Premium,No,0
664,28,Male,South Africa,Mobile,105,1,16,12,3,2728.68,3,Basic,Yes,0
665,54,Female,Nigeria,Mobile,17,30,17,0,4,1356.01,236,Basic,No,0
666,53,Male,Kenya,Tablet,59,45,19,6,0,3514.97,342,Premium,Yes,1
667,52,Male,Ghana,Desktop,90,32,18,3,6,3297.92,228,Basic,No,0
668,36,Female,Kenya,Tablet,108,28,3,4,7,4945.74,142,Premium,Yes,0
669,37,Male,Kenya,Tablet,71,21,21,5,8,1332.59,9,Basic,No,0
670,35,Female,Kenya,Tablet,106,46,27,4,7,3363.58,190,Premium,No,0
671,64,Male,South Africa,Mobile,57,13,26,11,4,269.6,350,Basic,Yes,0
672,58,Female,Ghana,Mobile,26,27,16,0,2,577.09,165,Premium,No,0
673,31,Male,Nigeria,Desktop,25,36,6,11,9,29.55,139,Premium,Yes,0
674,32,Male,Ghana,Desktop,10,7,25,8,8,4997.31,276,Basic,No,0
675,48,Female,Nigeria,Tablet,45,22,12,1,5,4013.35,291,Basic,No,0
676,18,Male,South Africa,Tablet,83,10,11,8,4,3935.75,53,Basic,Yes,0
677,20,Female,South Africa,Tablet,11,39,15,9,2,2553.53,175,Premium,No,0
678,33,Male,South Africa,Desktop,77,15,15,1,5,1507.33,110,Premium,No,0
679,40,Female,South Africa,Mobile,53,15,16,8,2,764.81,203,Premium,Yes,1
680,28,Female,Nigeria,Mobile,72,4,10,5,9,1430.53,136,Basic,No,0
681,29,Female,Kenya,Tablet,104,32,12,10,5,1886.1,4,Basic,Yes,0
682,27,Female,Nigeria,Tablet,68,23,28,8,3,3783.99,155,Premium,Yes,0
683,49,Male,Ghana,Tablet,111,6,13,12,1,2702.91,172,Basic,Yes,0
684,33,Male,South Africa,Tablet,95,24,4,5,7,396.64,358,Premium,No,0
685,25,Female,South Africa,Desktop,28,20,7,5,3,99.96,47,Basic,No,0
686,55,Female,Ghana,Mobile,75,37,22,12,8,520.64,94,Basic,Yes,0
687,29,Female,Nigeria,Tablet,107,20,2,10,6,2058.39,48,Premium,No,0
688,41,Male,Kenya,Desktop,65,12,26,13,1,4666.63,240,Basic,Yes,1
689,45,Male,Kenya,Tablet,49,33,27,1,3,3190.64,347,Basic,No,0
690,25,Male,Ghana,Tablet,47,28,27,7,4,4011.11,213,Basic,Yes,0
691,45,Male,Kenya,Mobile,52,8,27,2,2,2337.21,340,Basic,Yes,1
692,53,Female,Nigeria,Tablet,102,1,15,6,8,1814.71,324,Basic,No,0
693,43,Female,Nigeria,Mobile,88,37,8,4,4,550.92,139,Premium,Yes,0
694,25,Female,Ghana,Mobile,54,22,7,2,1,4380.91,205,Basic,Yes,1
695,45,Male,Nigeria,Mobile,60,6,15,0,2,3917.97,73,Premium,No,0
696,45,Male,South Africa,Desktop,57,21,23,7,8,848.91,4,Basic,Yes,0
697,54,Male,Ghana,Desktop,47,32,14,2,6,2566.18,76,Basic,Yes,0
698,58,Female,Nigeria,Mobile,31,35,8,1,1,2442.0,329,Premium,No,1
699,53,Female,Ghana,Tablet,105,15,28,0,8,3129.21,77,Premium,Yes,0
700,44,Male,Kenya,Mobile,46,5,12,3,3,4731.47,304,Basic,Yes,0
701,34,Female,Nigeria,Tablet,114,46,13,12,8,2903.06,256,Basic,Yes,0
702,26,Male,South Africa,Mobile,26,48,11,7,1,2705.68,102,Premium,Yes,0
703,50,Male,Nigeria,Tablet,113,6,17,12,9,261.11,106,Premium,Yes,0
704,37,Female,Ghana,Desktop,114,25,29,2,3,323.91,333,Premium,Yes,0
705,30,Male,Ghana,Tablet,5,46,17,13,4,944.86,39,Premium,Yes,0
706,45,Female,Nigeria,Mobile,84,40,24,0,1,172.03,314,Basic,Yes,1
707,46,Male,South Africa,Desktop,52,29,4,3,9,3719.33,275,Basic,No,0
708,30,Female,South Africa,Tablet,105,7,21,8,0,3619.42,88,Basic,Yes,0
709,63,Female,South Africa,Tablet,75,40,8,12,6,688.92,211,Basic,Yes,0
710,52,Female,Ghana,Tablet,54,13,5,0,9,4182.03,77,Basic,No,0
711,23,Male,Nigeria,Tablet,33,38,26,11,0,782.38,77,Premium,Yes,0
712,35,Male,Kenya,Tablet,50,18,16,13,7,1512.87,28,Premium,Yes,0
713,22,Female,Ghana,Desktop,38,2,4,10,2,1252.39,245,Premium,Yes,1
714,64,Female,South Africa,Desktop,27,8,28,1,9,1867.81,66,Basic,Yes,0
715,42,Male,Nigeria,Desktop,98,11,22,8,5,1280.77,266,Premium,Yes,0
716,19,Male,South Africa,Desktop,15,33,29,1,6,2449.87,205,Basic,Yes,0
717,27,Male,Kenya,Mobile,96,38,15,12,9,2042.97,58,Basic,No,0
718,47,Female,South Africa,Desktop,61,48,12,2,0,4932.98,201,Basic,No,1
719,62,Male,South Africa,Tablet,21,27,5,6,5,289.07,225,Premium,No,0
720,22,Male,Kenya,Tablet,46,20,23,2,6,719.49,142,Basic,No,0
721,50,Female,Nigeria,Desktop,69,12,16,8,5,273.6,84,Basic,No,0
722,18,Male,Ghana,Tablet,6,43,14,5,3,3132.95,143,Premium,Yes,0
723,35,Male,Nigeria,Desktop,38,31,10,2,0,282.0,352,Basic,Yes,1
724,49,Male,Kenya,Tablet,62,27,7,8,8,4183.83,33,Premium,Yes,0
725,64,Female,South Africa,Mobile,86,32,13,0,3,2564.57,152,Basic,Yes,0
726,28,Female,Nigeria,Mobile,62,10,20,9,6,2639.77,158,Premium,Yes,0
727,38,Female,Ghana,Desktop,82,3,28,2,6,2812.36,141,Basic,No,0
728,43,Female,Kenya,Desktop,78,45,29,0,1,862.36,251,Basic,No,1
729,42,Female,Nigeria,Desktop,74,27,5,1,0,996.47,303,Premium,Yes,1
730,39,Female,Ghana,Tablet,46,35,29,11,7,1600.9,112,Basic,Yes,0
731,44,Female,Kenya,Desktop,13,31,3,7,7,2971.55,144,Premium,Yes,0
732,30,Male,Ghana,Mobile,95,15,15,6,6,1058.49,209,Basic,No,0
733,50,Male,Kenya,Tablet,94,16,4,1,7,590.5,224,Premium,No,0
734,51,Female,South Africa,Desktop,3,13,15,1,2,4850.88,43,Basic,Yes,0
735,58,Male,Nigeria,Tablet,94,49,14,8,1,119.69,264,Basic,No,1
736,52,Male,Ghana,Tablet,6,35,20,12,6,4015.46,244,Basic,Yes,0
737,18,Female,Kenya,Desktop,93,11,19,12,7,3942.3,3,Premium,No,0
738,38,Male,Ghana,Tablet,8,21,13,5,0,1493.1,125,Premium,No,0
739,23,Male,Ghana,Mobile,44,11,10,4,9,686.78,268,Premium,Yes,0
740,45,Male,Nigeria,Mobile,109,30,21,9,8,736.69,84,Premium,No,0
741,34,Male,South Africa,Tablet,107,48,5,5,3,3490.18,16,Premium,No,0
742,22,Male,Ghana,Desktop,108,35,27,8,3,3217.6,334,Basic,Yes,0
743,48,Female,Kenya,Tablet,33,22,23,10,2,3915.9,59,Basic,No,0
744,22,Female,Kenya,Mobile,81,38,20,6,5,4688.03,177,Basic,Yes,0
745,55,Female,South Africa,Tablet,112,31,29,14,0,3462.72,63,Basic,No,0
746,20,Male,Kenya,Tablet,75,14,20,9,5,787.7,49,Basic,Yes,0
747,40,Female,South Africa,Mobile,77,24,25,9,1,1224.78,307,Premium,Yes,1
748,54,Male,Kenya,Tablet,50,49,6,13,8,4212.55,246,Basic,No,0
749,54,Male,Nigeria,Tablet,11,32,4,8,1,1054.44,289,Premium,No,1
750,27,Male,Ghana,Desktop,95,36,2,3,6,371.89,286,Basic,Yes,0
751,27,Male,Nigeria,Desktop,28,32,22,1,0,3519.37,332,Premium,No,1
752,36,Female,Ghana,Mobile,108,15,16,11,6,2018.61,15,Premium,No,0
753,34,Female,Ghana,Mobile,70,43,18,7,4,4601.0,338,Premium,No,0
754,38,Male,Ghana,Mobile,41,35,5,3,7,3254.77,255,Basic,Yes,0
755,31,Female,Nigeria,Desktop,16,3,22,12,3,461.19,92,Basic,Yes,0
756,26,Male,Ghana,Mobile,68,16,4,8,9,4739.8,279,Basic,Yes,0
757,63,Female,Nigeria,Mobile,99,5,13,14,6,1300.2,206,Basic,No,0
758,18,Female,South Africa,Mobile,48,21,19,14,5,1692.69,94,Premium,No,0
759,62,Male,Kenya,Desktop,56,10,23,3,4,2017.28,225,Premium,Yes,0
760,30,Female,Kenya,Tablet,64,19,2,14,3,265.61,301,Premium,Yes,0
761,21,Male,Ghana,Mobile,59,25,13,7,6,2487.61,318,Premium,No,0
762,18,Female,Nigeria,Tablet,90,4,11,8,4,625.36,199,Basic,No,0
763,57,Male,Kenya,Mobile,62,29,22,12,4,2010.84,271,Premium,No,0
764,49,Male,Nigeria,Tablet,76,19,29,8,0,1760.04,234,Basic,No,1
765,51,Female,Nigeria,Desktop,11,43,4,9,1,3866.47,46,Premium,Yes,0
766,45,Female,Ghana,Desktop,101,2,22,3,4,4017.82,64,Premium,No,0
767,48,Male,Kenya,Mobile,89,10,20,0,2,775.53,230,Premium,No,1
768,25,Female,Ghana,Tablet,18,43,20,14,1,1839.09,249,Basic,Yes,1
769,56,Female,Ghana,Desktop,19,25,15,2,3,1873.03,246,Basic,Yes,0
770,43,Male,Kenya,Mobile,87,20,4,8,3,765.54,75,Premium,No,0
771,51,Male,Kenya,Mobile,55,48,9,3,3,3994.28,157,Premium,Yes,0
772,20,Female,South Africa,Desktop,102,19,7,4,3,3539.07,223,Premium,No,0
773,29,Male,South Africa,Desktop,118,23,19,6,2,960.01,190,Basic,No,1
774,18,Male,Nigeria,Mobile,82,24,19,4,6,1839.94,52,Basic,Yes,0
775,61,Male,Kenya,Tablet,26,11,6,3,8,537.97,88,Basic,Yes,0
776,22,Female,South Africa,Tablet,6,46,6,14,4,3144.75,313,Premium,No,0
777,47,Female,Nigeria,Tablet,4,34,20,1,3,615.65,339,Basic,Yes,0
778,47,Male,Nigeria,Mobile,108,28,15,14,1,4929.81,66,Premium,No,0
779,34,Female,Nigeria,Desktop,115,5,15,1,1,3905.6,150,Basic,No,0
780,64,Male,South Africa,Mobile,29,5,25,12,4,1957.29,20,Premium,No,0
781,40,Female,Kenya,Desktop,59,21,20,12,6,2897.03,33,Premium,Yes,0
782,32,Male,Ghana,Tablet,98,12,9,3,9,4557.6,328,Basic,No,0
783,54,Male,Nigeria,Tablet,17,4,4,9,9,2774.96,281,Premium,No,0
784,38,Female,South Africa,Desktop,107,49,18,12,8,880.75,46,Premium,No,0
785,31,Male,South Africa,Desktop,43,42,18,9,6,1899.73,73,Premium,Yes,0
786,19,Female,Ghana,Mobile,117,20,5,12,4,4217.29,354,Basic,No,0
787,28,Female,Ghana,Tablet,80,38,20,14,9,3224.62,313,Premium,No,0
788,56,Male,South Africa,Mobile,66,25,23,8,9,3257.11,343,Basic,No,0
789,55,Male,Kenya,Mobile,34,14,11,7,9,4335.44,133,Basic,Yes,0
790,51,Female,Ghana,Mobile,119,11,5,2,5,4470.93,55,Premium,No,0
791,55,Male,South Africa,Tablet,8,32,22,14,2,4599.76,61,Basic,No,0
792,51,Male,Ghana,Mobile,13,11,26,13,4,483.3,345,Premium,Yes,0
793,35,Male,Kenya,Mobile,106,18,4,8,7,2725.19,8,Basic,Yes,0
794,47,Male,Nigeria,Mobile,8,27,29,13,0,3705.14,272,Premium,No,1
795,32,Male,Ghana,Mobile,94,18,12,4,0,3787.06,246,Basic,No,1
796,44,Female,Kenya,Mobile,96,23,2,10,6,3037.51,176,Premium,No,0
797,51,Female,South Africa,Mobile,100,11,13,2,4,842.27,116,Premium,Yes,0
798,55,Male,Ghana,Tablet,111,21,10,4,4,3989.13,317,Premium,Yes,0
799,50,Male,Ghana,Mobile,94,44,9,12,0,3603.36,271,Premium,No,1
800,41,Male,South Africa,Desktop,65,5,10,9,8,439.82,193,Basic,Yes,0
801,32,Female,Nigeria,Mobile,43,23,7,12,0,2324.41,150,Basic,No,0
802,47,Male,South Africa,Mobile,39,41,4,3,4,878.15,131,Premium,No,0
803,59,Female,Ghana,Tablet,81,25,19,7,9,1694.01,102,Basic,Yes,0
804,34,Female,South Africa,Tablet,59,41,10,12,8,100.22,310,Premium,No,0
805,22,Female,Kenya,Desktop,84,10,3,11,3,2007.65,270,Premium,Yes,0
806,46,Male,South Africa,Desktop,88,22,25,4,7,2753.89,292,Basic,Yes,0
807,21,Female,Ghana,Tablet,114,19,21,9,5,3101.72,210,Basic,No,0
808,27,Male,South Africa,Tablet,86,1,29,11,2,3320.82,361,Premium,Yes,1
809,34,Female,Nigeria,Mobile,93,7,19,7,3,4183.09,338,Basic,No,0
810,27,Male,South Africa,Tablet,86,4,21,8,1,1085.16,67,Premium,Yes,0
811,34,Female,Nigeria,Desktop,44,1,2,3,0,611.2,10,Basic,No,0
812,37,Male,Kenya,Mobile,9,15,27,6,7,4259.17,49,Basic,No,0
813,41,Female,Nigeria,Desktop,37,40,20,1,0,791.5,111,Basic,No,0
814,22,Male,South Africa,Mobile,74,12,10,5,0,4874.05,321,Basic,Yes,1
815,51,Male,Ghana,Tablet,36,22,2,7,3,4214.27,219,Basic,No,0
816,23,Male,Nigeria,Desktop,101,22,2,11,9,2509.37,57,Premium,Yes,0
817,19,Male,Kenya,Mobile,92,47,28,6,9,4907.29,283,Basic,Yes,0
818,30,Female,Nigeria,Mobile,28,17,24,6,5,495.91,113,Basic,Yes,0
819,60,Female,Nigeria,Tablet,42,29,17,7,8,1522.3,133,Premium,Yes,0
820,60,Male,Nigeria,Tablet,43,46,16,6,0,3194.74,71,Premium,Yes,0
821,28,Female,Kenya,Tablet,85,14,16,4,6,1756.53,83,Premium,No,0
822,64,Male,South Africa,Desktop,88,20,14,6,9,4642.58,57,Basic,Yes,0
823,40,Male,Nigeria,Mobile,42,48,7,12,4,337.47,349,Basic,No,0
824,33,Female,Nigeria,Tablet,104,33,21,13,7,2751.57,271,Premium,No,0
825,48,Male,Ghana,Desktop,66,43,11,9,6,2958.42,111,Premium,Yes,0
826,28,Male,Kenya,Desktop,55,15,24,2,3,3267.11,357,Premium,No,0
827,33,Female,Nigeria,Desktop,72,12,1,4,3,1285.77,76,Premium,No,0
828,25,Male,Kenya,Tablet,48,40,11,6,5,1829.19,158,Basic,Yes,0
829,21,Male,Nigeria,Tablet,91,20,23,14,5,4219.97,20,Basic,No,0
830,57,Male,South Africa,Mobile,22,30,21,8,8,982.76,131,Basic,Yes,0
831,21,Male,South Africa,Mobile,101,38,4,14,4,4136.07,329,Basic,Yes,0
832,42,Female,Nigeria,Tablet,27,3,7,1,7,2817.65,122,Basic,Yes,0
833,20,Female,South Africa,Desktop,93,28,26,3,4,3813.32,41,Premium,No,0
834,49,Female,Nigeria,Desktop,67,26,15,11,1,3570.9,167,Basic,No,0
835,20,Male,South Africa,Desktop,108,30,18,6,5,1045.48,130,Premium,No,0
836,44,Male,Ghana,Mobile,13,13,12,0,8,2848.38,23,Premium,No,0
837,46,Female,Ghana,Desktop,45,13,17,12,2,4339.94,279,Premium,Yes,1
838,49,Male,Ghana,Mobile,10,2,1,1,0,2166.26,251,Basic,Yes,1
839,36,Male,Kenya,Mobile,100,37,11,8,0,4833.29,9,Premium,No,0
840,38,Male,Kenya,Desktop,9,49,28,12,2,2266.55,13,Basic,Yes,0
841,22,Male,Ghana,Desktop,54,38,1,9,9,722.5,307,Premium,No,0
842,35,Female,Kenya,Tablet,119,2,15,6,4,1953.28,320,Basic,Yes,0
843,45,Female,South Africa,Tablet,27,36,28,11,2,4759.0,52,Premium,Yes,0
844,59,Female,Nigeria,Desktop,34,26,21,9,8,1605.41,209,Basic,Yes,0
845,39,Male,Nigeria,Mobile,115,11,10,6,7,4341.81,38,Premium,Yes,0
846,38,Female,Nigeria,Mobile,1,8,7,5,2,4407.44,100,Premium,Yes,0
847,23,Female,Ghana,Mobile,32,44,2,2,8,1757.43,193,Premium,No,0
848,18,Male,Kenya,Mobile,89,40,10,9,5,425.46,191,Premium,No,0
849,22,Male,South Africa,Mobile,93,43,24,2,6,3625.54,51,Basic,Yes,0
850,58,Female,South Africa,Tablet,71,22,4,1,3,1564.45,141,Basic,No,0
851,29,Female,Ghana,Desktop,113,20,12,10,3,3916.79,168,Basic,Yes,0
852,43,Female,South Africa,Tablet,67,8,19,5,1,2218.85,311,Premium,Yes,1
853,63,Female,South Africa,Mobile,84,29,26,3,4,2431.48,109,Premium,Yes,0
854,51,Male,South Africa,Mobile,20,40,11,4,7,3891.77,207,Premium,Yes,0
855,31,Female,South Africa,Mobile,117,26,8,2,6,1917.99,300,Premium,No,0
856,43,Female,Kenya,Mobile,94,30,18,5,6,2221.21,110,Premium,Yes,0
857,62,Male,South Africa,Desktop,35,17,11,10,5,1887.19,196,Premium,No,0
858,44,Female,Nigeria,Mobile,99,20,11,11,2,1843.03,152,Basic,Yes,0
859,26,Male,Ghana,Desktop,113,16,13,2,4,2634.47,243,Basic,Yes,0
860,43,Male,Kenya,Mobile,103,46,3,13,0,4045.91,128,Basic,No,0
861,64,Male,South Africa,Desktop,91,43,12,14,6,1815.22,105,Basic,Yes,0
862,39,Female,Kenya,Tablet,90,7,3,13,8,2626.03,10,Basic,Yes,0
863,64,Female,South Africa,Mobile,78,16,10,7,0,3356.93,356,Basic,No,1
864,47,Male,Nigeria,Desktop,17,45,27,8,1,1354.5,148,Basic,No,0
865,60,Female,Ghana,Tablet,18,47,17,3,2,1394.84,364,Basic,No,1
866,34,Female,South Africa,Mobile,45,48,22,14,2,4667.73,140,Premium,Yes,0
867,43,Male,South Africa,Mobile,116,27,2,8,7,3620.44,190,Premium,Yes,0
868,53,Male,South Africa,Mobile,93,23,17,11,6,2890.16,94,Premium,No,0
869,18,Female,South Africa,Desktop,84,24,16,6,5,3242.12,229,Premium,No,0
870,25,Male,Ghana,Desktop,53,9,2,2,9,156.2,63,Premium,Yes,0
871,52,Female,Ghana,Tablet,91,35,28,6,9,3094.33,340,Premium,Yes,0
872,32,Female,Nigeria,Desktop,82,20,22,13,3,2552.45,25,Premium,No,0
873,64,Female,Ghana,Desktop,68,37,20,0,8,2733.29,268,Basic,No,0
874,39,Female,South Africa,Mobile,65,42,6,2,0,1803.52,281,Basic,No,1
875,31,Male,Nigeria,Mobile,114,17,28,5,1,416.55,11,Premium,No,0
876,43,Male,Nigeria,Mobile,1,47,25,3,3,974.76,320,Basic,Yes,0
877,45,Male,Nigeria,Mobile,58,31,29,6,2,4754.22,201,Basic,Yes,1
878,40,Male,South Africa,Mobile,26,8,10,13,0,2049.41,126,Basic,Yes,0
879,31,Female,Kenya,Mobile,109,15,28,2,4,2338.75,306,Basic,Yes,0
880,41,Female,South Africa,Mobile,20,31,10,0,6,273.02,190,Basic,No,0
881,19,Male,Ghana,Tablet,116,30,8,8,1,197.46,89,Premium,Yes,0
882,62,Female,Ghana,Tablet,87,46,1,14,4,3588.74,355,Basic,No,0
883,43,Female,South Africa,Tablet,10,20,13,5,5,2695.09,116,Premium,Yes,0
884,31,Female,South Africa,Tablet,59,39,24,7,6,2548.44,352,Premium,Yes,0
885,24,Male,Nigeria,Mobile,75,12,9,2,0,1223.19,177,Premium,Yes,0
886,20,Male,South Africa,Tablet,41,49,22,7,6,3726.31,14,Basic,No,0
887,64,Male,Nigeria,Mobile,105,17,10,1,3,849.5,257,Premium,Yes,0
888,40,Female,Ghana,Tablet,5,42,15,11,7,957.77,209,Premium,No,0
889,63,Male,Nigeria,Desktop,65,30,5,3,3,2308.95,281,Premium,No,0
890,60,Male,South Africa,Tablet,17,29,22,2,5,1438.54,328,Premium,Yes,0
891,64,Male,Ghana,Tablet,22,19,16,9,8,1244.84,325,Basic,No,0
892,62,Male,Kenya,Mobile,98,46,13,0,4,3229.74,105,Premium,Yes,0
893,35,Male,Nigeria,Tablet,109,11,22,14,3,3258.35,147,Premium,No,0
894,55,Male,Ghana,Desktop,41,34,25,12,7,4124.34,279,Premium,Yes,0
895,52,Female,Nigeria,Mobile,93,7,20,12,8,2094.37,9,Premium,No,0
896,32,Female,Ghana,Mobile,68,44,18,6,3,374.69,118,Basic,No,0
897,42,Male,Ghana,Tablet,69,34,11,10,2,1375.6,94,Premium,Yes,0
898,54,Male,Nigeria,Mobile,11,20,27,9,7,4900.23,144,Premium,Yes,0
899,45,Female,Kenya,Mobile,56,38,9,1,4,2985.33,289,Premium,Yes,0
900,27,Female,Ghana,Mobile,51,24,16,3,1,3551.59,14,Premium,Yes,0
901,56,Male,Ghana,Mobile,21,10,2,8,9,46.72,257,Premium,No,0
902,34,Male,Ghana,Mobile,99,32,26,5,8,2595.85,346,Premium,No,0
903,56,Male,Kenya,Mobile,76,15,25,7,2,197.27,186,Basic,No,1
904,39,Male,Kenya,Desktop,26,37,2,1,1,2850.46,345,Premium,No,1
905,43,Female,South Africa,Tablet,115,20,12,6,0,4604.65,207,Basic,Yes,1
906,61,Male,Nigeria,Desktop,19,3,8,5,7,4842.41,346,Basic,No,0
907,42,Male,Kenya,Mobile,109,37,9,12,2,2707.36,172,Premium,Yes,0
908,34,Male,Nigeria,Mobile,60,40,12,13,6,2296.44,270,Basic,No,0
909,30,Male,South Africa,Tablet,71,8,26,8,0,4725.64,221,Premium,Yes,1
910,37,Female,Nigeria,Desktop,47,40,9,6,0,3371.31,152,Basic,Yes,0
911,42,Female,Kenya,Tablet,119,44,10,0,8,333.85,111,Premium,Yes,0
912,21,Female,Nigeria,Desktop,71,23,25,13,7,2333.97,183,Basic,Yes,0
913,27,Male,Kenya,Mobile,26,40,2,7,2,1208.82,339,Basic,Yes,1
914,20,Male,Nigeria,Tablet,40,11,16,10,5,2354.32,72,Premium,No,0
915,58,Female,Kenya,Tablet,5,46,20,9,2,2282.77,283,Basic,Yes,1
916,62,Male,Kenya,Mobile,21,8,7,14,3,2914.9,74,Basic,No,0
917,35,Male,Nigeria,Tablet,78,29,28,2,0,1790.28,355,Basic,No,1
918,64,Female,South Africa,Desktop,4,30,2,13,4,829.71,215,Basic,Yes,0
919,53,Female,Ghana,Desktop,23,10,1,1,0,2523.56,328,Basic,No,1
920,64,Female,South Africa,Desktop,106,39,19,11,0,4152.71,23,Premium,No,0
921,39,Female,Nigeria,Desktop,84,28,28,2,9,3323.42,68,Basic,No,0
922,51,Male,South Africa,Mobile,15,49,4,10,6,1698.46,362,Basic,Yes,0
923,64,Male,Kenya,Tablet,114,36,24,5,5,4678.26,93,Premium,Yes,0
924,25,Female,Ghana,Desktop,116,13,22,12,1,4561.92,321,Premium,Yes,1
925,57,Male,Nigeria,Mobile,109,32,27,13,1,1054.65,324,Premium,Yes,1
926,61,Female,Nigeria,Tablet,93,36,2,2,6,206.69,63,Basic,No,0
927,36,Female,Nigeria,Tablet,8,37,25,9,0,3709.13,224,Basic,No,1
928,59,Male,Ghana,Mobile,41,26,14,4,1,4139.78,225,Basic,No,1
929,58,Female,Kenya,Mobile,112,22,2,5,7,4839.64,346,Basic,No,0
930,54,Male,Nigeria,Desktop,19,4,29,7,5,4450.28,337,Premium,No,0
931,23,Male,South Africa,Tablet,112,31,15,6,1,3006.67,103,Premium,No,0
932,43,Male,Nigeria,Tablet,103,18,12,13,6,2654.96,215,Basic,Yes,0
933,51,Male,Nigeria,Mobile,46,38,5,10,3,148.93,192,Basic,No,0
934,62,Female,Nigeria,Tablet,28,24,28,7,1,1240.82,160,Basic,No,0
935,23,Male,Nigeria,Desktop,110,23,20,2,5,2303.48,207,Basic,No,0
936,54,Female,Kenya,Tablet,91,22,29,3,8,3146.23,269,Premium,Yes,0
937,50,Female,South Africa,Mobile,68,2,7,5,8,2790.69,194,Premium,No,0
938,39,Female,Kenya,Mobile,15,31,24,10,7,3715.75,152,Basic,No,0
939,38,Female,South Africa,Desktop,99,11,21,6,2,1406.04,237,Premium,Yes,1
940,23,Male,Nigeria,Desktop,37,28,10,8,2,2829.11,88,Basic,No,0
941,23,Male,Ghana,Tablet,1,46,14,12,1,449.83,11,Basic,Yes,0
942,21,Female,Kenya,Tablet,67,32,14,0,4,2074.19,187,Premium,Yes,0
943,47,Female,Ghana,Mobile,111,5,5,12,3,3753.3,214,Basic,No,0
944,28,Male,Kenya,Desktop,24,38,18,14,6,3470.07,15,Premium,No,0
945,47,Female,Nigeria,Desktop,27,10,24,7,3,4953.31,266,Basic,Yes,0
946,48,Male,Kenya,Desktop,40,40,14,7,8,1396.68,297,Premium,No,0
947,41,Female,Nigeria,Tablet,63,46,2,5,1,2495.96,73,Basic,No,0
948,26,Male,Kenya,Desktop,61,24,26,3,5,1654.36,52,Premium,Yes,0
949,20,Female,Nigeria,Mobile,36,35,12,2,6,2208.61,128,Basic,Yes,0
950,48,Female,Nigeria,Mobile,98,44,22,10,3,4286.18,28,Basic,No,0
951,57,Male,South Africa,Tablet,93,48,24,2,5,3424.2,65,Premium,Yes,0
952,54,Female,Nigeria,Tablet,24,23,6,5,6,4413.38,17,Basic,No,0
953,53,Female,South Africa,Desktop,24,17,4,12,3,1025.52,351,Premium,No,0
954,41,Male,Nigeria,Tablet,106,1,13,7,7,4368.07,138,Premium,No,0
955,48,Female,Ghana,Mobile,4,31,4,6,8,308.21,319,Basic,No,0
956,23,Male,Nigeria,Desktop,67,31,22,10,0,4444.11,229,Basic,Yes,1
957,19,Male,Ghana,Mobile,34,42,14,0,6,1652.08,254,Basic,No,0
958,37,Female,Ghana,Desktop,57,42,16,10,8,1579.79,210,Basic,Yes,0
959,45,Female,Nigeria,Tablet,49,34,29,5,9,2565.32,294,Premium,No,0
960,28,Female,Ghana,Desktop,87,9,4,6,4,4704.04,231,Basic,No,0
961,21,Female,South Africa,Desktop,53,22,24,11,1,248.43,241,Basic,Yes,1
962,32,Female,Kenya,Mobile,116,13,25,6,9,1767.63,70,Basic,No,0
963,23,Female,Nigeria,Mobile,23,25,1,8,5,4284.29,104,Premium,Yes,0
964,47,Female,Ghana,Desktop,109,48,13,10,6,1986.31,204,Basic,Yes,0
965,55,Male,Nigeria,Tablet,69,18,4,10,1,1003.79,53,Premium,No,0
966,19,Female,South Africa,Tablet,95,12,20,9,1,2129.72,330,Basic,No,1
